376,1.37327
377,1.37238
378,1.4994
379,1.29242
380,1.29108
381,1.19829
382,1.03242
383,1.2421
384,1.54384
385,1.72414
386,1.83004
387,2.03519
388,2.02557
389,2.16568
390,2.07718
391,2.05511
392,1.90853
393,1.82903
394,1.5018
395,1.27133
396,1.18594
397,1.09759
398,1.23818
399,1.45217
400,1.55843
401,1.58665
402,1.66624
403,1.70595
404,1.61627
405,1.59868
406,1.42162
407,1.48022
408,1.39361
409,1.33527
410,1.43832
411,1.44675
412,1.50114
413,1.48322
414,1.65418
415,1.65566
416,1.66318
417,1.54398
418,1.5995
419,1.45014
420,1.46321
421,1.1981
422,1.0088
423,1.14239
424,1.39826
425,1.49537
426,1.731
427,1.92765
428,2.01839
429,2.2039
430,2.03685
431,2.01477
432,2.03227
433,1.8365
434,1.54338
435,1.39385
436,1.12033
437,1.00926
438,1.24571
439,1.27178
440,1.41131
441,1.37309
442,1.37766
443,1.16588
444,1.20446
445,1.11256
446,1.23271
447,1.42398
448,1.72377
449,1.83963
450,2.05285
451,2.1798
452,2.18585
453,2.09286
454,2.07705
455,1.80403
456,1.74312
457,1.58607
458,1.21708
459,1.01173
460,1.0545
461,1.20879
462,1.44533
463,1.5436
464,1.53715
465,1.6914
466,1.68975
467,1.60815
468,1.56818
469,1.58314
470,1.47324
471,1.44534
472,1.43203
473,1.36435
474,1.52719
475,1.40826
476,1.42796
477,1.55484
478,1.68585
479,1.63983
480,1.66806
481,1.6265
482,1.56392
483,1.32115
484,1.10815
485,1.02223
486,1.11193
487,1.43504
488,1.61753
489,1.73504
490,1.96959
491,2.05014
492,2.19883
493,2.09907
494,1.97399
495,1.96055
496,1.75455
497,1.49045
498,1.4197
499,1.13116
500,1.11557
501,1.25675
502,1.39838
503,1.47524
504,1.40091
505,1.26708
506,1.23513
507,1.00592
508,1.05502
509,1.27947
510,1.60754
511,1.63685
512,1.94091
513,2.03801
514,2.14198
515,2.11824
516,1.98846
517,1.96902
518,1.89701
519,1.59412
520,1.37593
521,1.27617
522,1.12706
523,1.11609
524,1.3952
525,1.53193
526,1.49212
527,1.59909
528,1.65331
529,1.57937
530,1.63092
531,1.48724
532,1.54373
533,1.45383
534,1.43063
535,1.48271
536,1.49044
537,1.42754
538,1.55586
539,1.60505
540,1.63905
541,1.69303
542,1.53362
543,1.6371
544,1.47615
545,1.46729
546,1.36461
547,1.08466
548,1.02602
549,1.15334
550,1.52436
551,1.66468
552,1.78011
553,1.91781
554,2.03485
555,2.19211
556,2.04702
557,1.99855
558,1.82577
559,1.78886
560,1.4515
561,1.32628
562,1.04853
563,1.06319
564,1.30412
565,1.28787
566,1.32434
567,1.4887
568,1.37229
569,1.19094
570,1.10775
571,1.11913
572,1.32449
573,1.50378
574,1.79677
575,1.83624
576,2.10368
577,2.11167
578,2.04736
579,2.09152
580,2.00713
581,1.89484
582,1.5901
583,1.53258
584,1.16676
585,1.07038
586,1.27505
587,1.35687
588,1.50228
589,1.50867
590,1.66208
591,1.60354
592,1.59463
593,1.64062
594,1.442
595,1.42463
596,1.43651
597,1.46213
598,1.48081
599,1.41735
600,1.45338
601,1.47653
602,1.62224
603,1.50856
604,1.55628
605,1.71311
606,1.57549
607,1.57145
608,1.42431
609,1.23305
610,1.18947
611,1.04344
612,1.27935
613,1.37999
614,1.68292
615,1.75308
616,2.0747
617,2.0263
618,2.13517
619,2.09025
620,2.0664
621,1.93431
622,1.76221
623,1.52682
624,1.20793
625,1.04599
626,1.00967
627,1.25844
628,1.33294
629,1.46941
630,1.44376
631,1.39239
632,1.28327
633,1.10316
634,1.20851
635,1.3322
636,1.53537
637,1.8464
638,1.89571
639,1.97789
640,2.09812
641,2.11956
642,2.0229
643,1.89942
644,1.72202
645,1.65499
646,1.47646
647,1.18052
648,1.01434
649,1.13355
650,1.28857
651,1.58086
652,1.47229
653,1.59997
654,1.56444
655,1.5454
656,1.61539
657,1.45389
658,1.42843
659,1.42756
660,1.48016
661,1.3052
662,1.32419
663,1.444
664,1.48179
665,1.46765
666,1.64879
667,1.62145
668,1.66621
669,1.67906
670,1.48143
671,1.50698
672,1.29205
673,1.09185
674,1.05601
675,1.26655
676,1.41333
677,1.71866
678,1.80636
679,1.96469
680,2.10747
681,2.11377
682,2.18193
683,2.00899
684,1.8093
685,1.66322
686,1.44206
687,1.33208
688,1.14676
689,1.02213
690,1.28359
691,1.28257
692,1.31793
693,1.37855
694,1.36612
695,1.23904
696,1.04208
697,1.29403
698,1.32487
699,1.67732
700,1.84631
701,1.88935
702,2.10647
703,2.04178
704,2.01723
705,2.10762
706,1.95812
707,1.66437
708,1.55578
709,1.43552
710,1.11458
711,1.0415
712,1.22073
713,1.35318
714,1.57595
715,1.62447
716,1.53488
717,1.57084
718,1.62941
719,1.49882
720,1.58674
721,1.52443
722,1.43603
723,1.34993
724,1.38675
725,1.39189
726,1.47776
727,1.56965
728,1.63045
729,1.63023
730,1.7159
731,1.66494
732,1.66732
733,1.46636
734,1.46497
735,1.26713
736,1.0387
737,1.08578
738,1.34823
739,1.58932
740,1.66933
741,1.97778
742,2.02307
743,2.12627
744,2.16569
745,1.99153
746,1.91138
747,1.79296
748,1.72524
749,1.40978
750,1.28262
751,1.00207
752,1.18117
753,1.30156
754,1.43882
755,1.45656
756,1.439
757,1.30795
758,1.10019
759,1.04328
760,1.29621
761,1.54622
762,1.70022
763,1.74659
764,2.00113
765,2.15539
766,2.07631
767,2.1743
768,2.0614
769,1.86719
770,1.64689
771,1.50212
772,1.39746
773,1.14215
774,1.12865
775,1.25563
776,1.44269
777,1.41762
778,1.56936
779,1.5189
780,1.57003
781,1.63166
782,1.56736
783,1.57836
784,1.4571
785,1.44953
786,1.3641
787,1.45713
788,1.38443
789,1.44146
790,1.5492
791,1.6182
792,1.54438
793,1.67638
794,1.5768
795,1.60866
796,1.44591
797,1.36586
798,1.27979
799,1.01251
800,1.1397
801,1.38159
802,1.48111
803,1.79877
804,2.01074
805,2.12111
806,2.02949
807,2.04355
808,2.0238
809,2.02129
810,1.85647
811,1.53682
812,1.45833
813,1.14336
814,1.03198
815,1.11143
816,1.29938
817,1.4792
818,1.38079
819,1.29461
820,1.2524
821,1.02717
822,1.01749
823,1.36364
824,1.46348
825,1.71603
826,1.95335
827,1.92528
828,2.14131
829,2.04978
830,2.14758
831,1.96667
832,1.92352
833,1.6945
834,1.53701
835,1.3612
836,1.07497
837,1.14425
838,1.34847
839,1.49974
840,1.54946
841,1.64201
842,1.60666
843,1.51724
844,1.54963
845,1.54045
846,1.39868
847,1.39912
848,1.37718
849,1.3047
850,1.39056
851,1.50387
852,1.39568
853,1.45237
854,1.54687
855,1.58745
856,1.55039
857,1.5522
858,1.5103
859,1.45448
860,1.27674
861,1.24915
862,1.06607
863,1.11654
864,1.45119
865,1.65899
866,1.76631
867,2.0024
868,2.10118
869,2.1308
870,2.0795
871,2.1158
872,1.99669
873,1.73185
874,1.50324
875,1.43875
876,1.07685
877,1.04164
878,1.2919
879,1.38385
880,1.41627
881,1.36295
882,1.39264
883,1.31233
884,1.14031
885,1.18336
886,1.40662
887,1.5825
888,1.6596
889,1.79381
890,2.07873
891,2.00636
892,2.12585
893,2.15532
894,2.0832
895,1.7613
896,1.5815
897,1.43633
898,1.22085
899,1.06071
900,1.19441
901,1.25178
902,1.42475
903,1.57999
904,1.66574
905,1.61977
906,1.54121
907,1.49665
908,1.52819
909,1.46058
910,1.34796
911,1.4895
912,1.47958
913,1.32412
914,1.42248
915,1.50803
916,1.58787
917,1.47528
918,1.70528
919,1.66212
920,1.68473
921,1.5761
922,1.44564
923,1.26924
924,1.09609
925,1.06119
926,1.17267
927,1.39125
928,1.59702
929,1.84492
930,2.04344
931,2.06402
932,2.14027
933,2.06515
934,2.12775
935,1.96182
936,1.7557
937,1.54038
938,1.31968
939,1.2063
940,1.14089
941,1.21915
942,1.34033
943,1.42793
944,1.48247
945,1.31155
946,1.25145
947,1.02216
948,1.09543
949,1.35679
950,1.58979
951,1.7314
952,1.99504
953,1.95709
954,2.01612
955,2.15955
956,2.05757
957,1.96751
958,1.88718
959,1.62645
960,1.4873
961,1.29428
962,1.0896
963,1.2649
964,1.27471
965,1.54537
966,1.49513
967,1.69548
968,1.62565
969,1.57552
970,1.48107
971,1.58148
972,1.48942
973,1.46266
974,1.44511
975,1.39909
976,1.44805
977,1.42378
978,1.5787
979,1.57097
980,1.53118
981,1.64766
982,1.64007
983,1.60668
984,1.47112
985,1.34591
986,1.22773
987,1.07506
988,1.0104
989,1.36206
990,1.55278
991,1.70743
992,1.8882
993,2.08556
994,2.00943
995,2.12322
996,2.0323
997,2.05696
998,1.8665
999,1.68105
1000,1.41255
1001,1.28288
1002,1.17665
1003,1.17446
1004,1.14677
1005,1.43374
1006,1.48376
1007,1.43977
1008,1.2611
1009,1.16202
1010,1.02641
1011,1.13393
1012,1.33981
1013,1.55623
1014,1.71155
1015,1.9591
1016,2.08727
1017,2.08719
1018,2.01131
1019,2.02803
1020,1.873
1021,1.72334
1022,1.52389
1023,1.33448
1024,1.1276
1025,1.0993
1026,1.29322
1027,1.35578
1028,1.40717
1029,1.56996
1030,1.65604
1031,1.52025
1032,1.58768
1033,1.64955
1034,1.45147
1035,1.52608
1036,1.4391
1037,1.40974
1038,1.36348
1039,1.34646
1040,1.50953
1041,1.4088
1042,1.53883
1043,1.64695
1044,1.64835
1045,1.64562
1046,1.56037
1047,1.52419
1048,1.52192
1049,1.32799
1050,1.15369
1051,1.15683
1052,1.3651
1053,1.42391
1054,1.78628
1055,1.85252
1056,1.94209
1057,2.11681
1058,2.04637
1059,2.00601
1060,2.0863
1061,1.77939
1062,1.71012
1063,1.41071
1064,1.27118
1065,1.02786
1066,1.09721
1067,1.17726
1068,1.39501
1069,1.4262
1070,1.42742
1071,1.29431
1072,1.14891
1073,1.04323
1074,1.26598
1075,1.334
1076,1.65032
1077,1.70973
1078,1.91316
1079,2.16152
1080,2.08029
1081,2.16765
1082,2.12663
1083,1.98565
1084,1.6772
1085,1.51041
1086,1.26492
1087,1.10092
1088,1.02364
1089,1.21586
1090,1.47661
1091,1.52512
1092,1.60422
1093,1.6783
1094,1.5742
1095,1.51814
1096,1.50791
1097,1.41538
1098,1.52661
1099,1.44284
1100,1.32098
1101,1.45673
1102,1.32575
1103,1.48241
1104,1.59264
1105,1.57595
1106,1.62623
1107,1.52465
1108,1.52258
1109,1.56287
1110,1.53689
1111,1.48197
1112,1.25612
1113,1.03641
1114,1.18187
1115,1.40417
1116,1.56588
1117,1.78876
1118,1.81619
1119,1.9838
1120,2.17533
1121,2.20214
1122,2.02548
1123,1.99649
1124,1.83143
1125,1.63034
1126,1.52346
1127,1.26912
1128,1.09667
1129,1.22993
1130,1.27651
1131,1.33262
1132,1.34106
1133,1.40368
1134,1.35112
1135,1.08902
1136,1.09039
1137,1.32962
1138,1.41949
1139,1.68828
1140,1.92854
1141,2.01073
1142,2.03485
1143,2.02626
1144,2.19166
1145,1.9242
1146,1.85646
1147,1.73373
1148,1.63023
1149,1.41729
1150,1.11151
1151,1.09438
1152,1.29293
1153,1.31906
1154,1.59174
1155,1.59696
1156,1.68235
1157,1.60473
1158,1.58997
1159,1.55051
1160,1.41771
1161,1.52455
1162,1.49966
1163,1.49402
1164,1.49804
1165,1.40685
1166,1.53583
1167,1.56743
1168,1.49498
1169,1.61856
1170,1.5207
1171,1.66859
1172,1.65761
1173,1.5203
1174,1.30967
1175,1.27453
1176,1.00227
1177,1.22422
1178,1.33734
1179,1.66824
1180,1.72345
1181,1.9785
1182,1.96426
1183,2.17183
1184,2.18831
1185,2.01709
1186,1.8691
1187,1.78813
1188,1.54922
1189,1.48616
1190,1.12962
1191,1.07399
1192,1.11779
1193,1.38663
1194,1.41485
1195,1.3403
1196,1.36739
1197,1.19143
1198,1.12797
1199,1.04868
1200,1.29776
1201,1.52512
1202,1.6967
1203,1.93832
1204,1.9273
1205,1.99635
1206,2.09877
1207,2.02981
1208,2.03136
1209,1.94271
1210,1.6089
1211,1.49315
1212,1.29892
1213,1.14419
1214,1.06916
1215,1.35724
1216,1.33968
1217,1.50305
1218,1.64194
1219,1.57409
1220,1.61875
1221,1.55827
1222,1.62808
1223,1.39174
1224,1.46918
1225,1.42157
1226,1.46859
1227,1.44425
1228,1.33339
1229,1.41827
1230,1.46367
1231,1.5262
1232,1.65047
1233,1.6273
1234,1.50922
1235,1.55854
1236,1.43269
1237,1.30383
1238,1.10362
1239,1.06637
1240,1.19912
1241,1.31636
1242,1.60442
1243,1.88809
1244,1.87382
1245,1.97364
1246,2.02842
1247,2.17832
1248,2.0995
1249,1.91472
1250,1.86867
1251,1.5218
1252,1.32407
1253,1.06574
1254,1.07475
1255,1.16999
1256,1.28221
1257,1.32759
1258,1.47645
1259,1.43287
1260,1.32941
1261,1.10946
1262,1.16883
1263,1.30518
1264,1.60719
1265,1.80463
1266,1.9162
1267,1.94284
1268,2.19222
1269,2.12627
1270,1.99996
1271,2.02505
1272,1.86394
1273,1.70228
1274,1.40252
1275,1.20537
1276,1.01968
1277,1.06466
1278,1.30617
1279,1.40504
1280,1.46918
1281,1.61049
1282,1.67523
1283,1.57273
1284,1.57203
1285,1.56923
1286,1.56082
1287,1.5027
1288,1.39483
1289,1.41758
1290,1.50198
1291,1.49154
1292,1.52023
1293,1.49514
1294,1.56561
1295,1.54874
1296,1.59218
1297,1.63362
1298,1.54161
1299,1.4532
1300,1.30603
1301,1.14576
1302,1.0083
1303,1.24404
1304,1.54282
1305,1.57393
1306,1.73357
1307,1.99208
1308,2.09656
1309,2.15264
1310,2.10571
1311,2.11442
1312,1.88243
1313,1.74126
1314,1.55007
1315,1.31782
1316,1.16465
1317,1.01084
1318,1.20764
1319,1.34459
1320,1.45079
1321,1.40777
1322,1.23794
1323,1.13413
1324,1.02965
1325,1.10966
1326,1.42773
1327,1.49395
1328,1.67947
1329,1.94774
1330,1.93873
1331,2.01554
1332,2.03115
1333,2.10046
1334,1.95292
1335,1.89837
1336,1.71814
1337,1.46555
1338,1.17126
1339,1.07323
1340,1.2618
1341,1.27188
1342,1.5204
1343,1.49423
1344,1.64062
1345,1.71615
1346,1.65202
1347,1.53968
1348,1.5433
1349,1.39026
1350,1.51533
1351,1.40787
1352,1.46133
1353,1.42407
1354,1.35059
1355,1.53372
1356,1.4515
1357,1.61725
1358,1.59361
1359,1.69191
1360,1.65116
1361,1.56599
1362,1.35067
1363,1.3572
1364,1.05702
1365,1.055
1366,1.20752
1367,1.53628
1368,1.5928
1369,1.77569
1370,1.98996
1371,2.1288
1372,2.08843
1373,2.0382
1374,1.96386
1375,1.87071
1376,1.78807
1377,1.59322
1378,1.2441
1379,1.05479
1380,1.05615
1381,1.19525
1382,1.2953
1383,1.34217
1384,1.38439
1385,1.32756
1386,1.23516
1387,1.06263
1388,1.26161
1389,1.39104
1390,1.5055
1391,1.80816
1392,2.02728
1393,2.04799
1394,2.052
1395,2.15726
1396,2.05722
1397,2.03499
1398,1.82066
1399,1.68351
1400,1.45675
1401,1.11131
1402,1.06422
1403,1.31062
1404,1.42177
1405,1.53772
1406,1.52372
1407,1.54808
1408,1.61148
1409,1.6368
1410,1.624
1411,1.57771
1412,1.54388
1413,1.33061
1414,1.38095
1415,1.37993
1416,1.36426
1417,1.43584
1418,1.4123
1419,1.63482
1420,1.5425
1421,1.55007
1422,1.56004
1423,1.63836
1424,1.58662
1425,1.49927
1426,1.20517
1427,1.06525
1428,1.1214
1429,1.21155
1430,1.54818
1431,1.72821
1432,1.90706
1433,1.93523
1434,2.03685
1435,2.16812
1436,1.99216
1437,2.01539
1438,1.76724
1439,1.60114
1440,1.47192
1441,1.23329
1442,1.04085
1443,1.20218
1444,1.32282
1445,1.4156
1446,1.48192
1447,1.30121
1448,1.34625
1449,1.09972
1450,1.10083
1451,1.11292
1452,1.4381
1453,1.6553
1454,1.89095
1455,1.93689
1456,1.99865
1457,2.07664
1458,2.16529
1459,2.01848
1460,1.92753
1461,1.82037
1462,1.48228
1463,1.42176
1464,1.13101
1465,1.02169
1466,1.22754
1467,1.33411
1468,1.52736
1469,1.60215
1470,1.55064
1471,1.5435
1472,1.5974
1473,1.64764
1474,1.50551
1475,1.55504
1476,1.49117
1477,1.40801
1478,1.39456
1479,1.38569
1480,1.43668
1481,1.52326
1482,1.47067
1483,1.59858
1484,1.64628
1485,1.55985
1486,1.65142
1487,1.60163
1488,1.49124
1489,1.24228
1490,1.05271
1491,1.11111
1492,1.32087
1493,1.63718
1494,1.68893
1495,1.91813
1496,2.00232
1497,2.10039
1498,2.02022
1499,2.14395
1500,1.96614
1501,1.74361
1502,1.60723
1503,1.46536
1504,1.17116
1505,1.0915
1506,1.16336
1507,1.29012
1508,1.47221
1509,1.36849
1510,1.29502
1511,1.22396
1512,1.11949
1513,1.12405
1514,1.2788
1515,1.46945
1516,1.69176
1517,1.84289
1518,2.00433
1519,2.15163
1520,2.14916
1521,2.03641
1522,1.98727
1523,1.90838
1524,1.78643
1525,1.53513
1526,1.40421
1527,1.12586
1528,1.03783
1529,1.34751
1530,1.35365
1531,1.61744
1532,1.60345
1533,1.68382
1534,1.67886
1535,1.6508
1536,1.44734
1537,1.49364
1538,1.39423
1539,1.45846
1540,1.48922
1541,1.44371
1542,1.40546
1543,1.39584
1544,1.47803
1545,1.64224
1546,1.57572
1547,1.63729
1548,1.5733
1549,1.66917
1550,1.56888
1551,1.36443
1552,1.1651
1553,1.03016
1554,1.09742
1555,1.27352
1556,1.55618
1557,1.74578
1558,2.02266
1559,1.95832
1560,2.11454
1561,2.12589
1562,2.11816
1563,1.90791
1564,1.84707
1565,1.55691
1566,1.39854
1567,1.10599
1568,1.05247
1569,1.23208
1570,1.38926
1571,1.37851
1572,1.42032
1573,1.31952
1574,1.19074
1575,1.07329
1576,1.0753
1577,1.29536
1578,1.41069
1579,1.61951
1580,1.89234
1581,1.97889
1582,1.99087
1583,2.10821
1584,2.01624
1585,1.91497
1586,1.79035
1587,1.66837
1588,1.42502
1589,1.26125
1590,1.01402
1591,1.10597
1592,1.34503
1593,1.42346
1594,1.44139
1595,1.63378
1596,1.71159
1597,1.65899
1598,1.59647
1599,1.51801
1600,1.49923
1601,1.52056
1602,1.43401
1603,1.44554
1604,1.39283
1605,1.35797
1606,1.4305
1607,1.47646
1608,1.61686
1609,1.54747
1610,1.66343
1611,1.63623
1612,1.48271
1613,1.53829
1614,1.32583
1615,1.18058
1616,1.09413
1617,1.17217
1618,1.36406
1619,1.7056
1620,1.71436
1621,2.03836
1622,2.00573
1623,2.02629
1624,2.06818
1625,2.07294
1626,1.9693
1627,1.77691
1628,1.66554
1629,1.34902
1630,1.16067
1631,1.02031
1632,1.21176
1633,1.35342
1634,1.42215
1635,1.38203
1636,1.25243
1637,1.16518
1638,1.17774
1639,1.1874
1640,1.29319
1641,1.53244
1642,1.66092
1643,1.81704
1644,1.97545
1645,2.18523
1646,2.02456
1647,2.04849
1648,1.92973
1649,1.84563
1650,1.75609
1651,1.42414
1652,1.16631
1653,1.05236
1654,1.24066
1655,1.33829
1656,1.45221
1657,1.50178
1658,1.50693
1659,1.5489
1660,1.58872
1661,1.63129
1662,1.44994
1663,1.5126
1664,1.50863
1665,1.34047
1666,1.45057
1667,1.38807
1668,1.40351
1669,1.43071
1670,1.54866
1671,1.62848
1672,1.53951
1673,1.69494
1674,1.59791
1675,1.53077
1676,1.40292
1677,1.40755
1678,1.2417
1679,1.00754
1680,1.21962
1681,1.47803
1682,1.71262
1683,1.76509
1684,1.97222
1685,1.97325
1686,2.1637
1687,2.15072
1688,1.99121
1689,1.96796
1690,1.76243
1691,1.4681
1692,1.35386
1693,1.14308
1694,1.11884
1695,1.1653
1696,1.3175
1697,1.37567
1698,1.4786
1699,1.39675
1700,1.1633
1701,1.00505
1702,1.16257
1703,1.42996
1704,1.56838
1705,1.65396
1706,1.95866
1707,2.06717
1708,2.13172
1709,2.19335
1710,2.0837
1711,1.90625
1712,1.82806
1713,1.72929
1714,1.36931
1715,1.14339
1716,1.03089
1717,1.18779
1718,1.27855
1719,1.376
1720,1.47923
1721,1.52513
1722,1.54547
1723,1.57165
1724,1.53369
1725,1.50997
1726,1.41668
1727,1.41992
1728,1.50693
1729,1.45297
1730,1.41837
1731,1.34434
1732,1.49593
1733,1.62754
1734,1.48336
1735,1.67769
1736,1.57947
1737,1.53787
1738,1.6359
1739,1.47767
1740,1.3003
1741,1.10258
1742,1.14112
1743,1.22983
1744,1.40491
1745,1.58463
1746,1.87076
1747,2.07027
1748,2.00946
1749,2.19953
1750,2.02507
1751,1.91187
1752,1.91103
1753,1.69796
1754,1.49179
1755,1.35714
1756,1.0426
1757,1.02175
1758,1.3006
1759,1.37221
1760,1.44132
1761,1.44633
1762,1.34165
1763,1.23035
1764,1.05639
1765,1.24292
1766,1.29201
1767,1.5965
1768,1.75596
1769,1.91328
1770,2.11173
1771,2.04023
1772,2.12881
1773,2.12003
1774,1.96176
1775,1.71048
1776,1.5178
1777,1.4763
1778,1.22254
1779,1.04888
1780,1.19154
1781,1.40129
1782,1.47436
1783,1.63092
1784,1.66296
1785,1.58087
1786,1.51734
1787,1.62087
1788,1.48831
1789,1.53921
1790,1.51688
1791,1.38924
1792,1.42704
1793,1.44295
1794,1.37124
1795,1.474
1796,1.48333
1797,1.64506
1798,1.61267
1799,1.7109
1800,1.6036
1801,1.45815
1802,1.40546
1803,1.22206
1804,1.04921
1805,1.18347
1806,1.31222
1807,1.4853
1808,1.62397
1809,1.95952
1810,2.10781
1811,2.15628
1812,2.13143
1813,2.00618
1814,1.91719
1815,1.8278
1816,1.75876
1817,1.48748
1818,1.24864
1819,1.08309
1820,1.21267
1821,1.31054
1822,1.37331
1823,1.47897
1824,1.35188
1825,1.37429
1826,1.19346
1827,1.09212
1828,1.30738
1829,1.3549
1830,1.55083
1831,1.84182
1832,1.86736
1833,1.99557
1834,2.12273
1835,2.02519
1836,1.98994
1837,1.8956
1838,1.78573
1839,1.52823
1840,1.41312
1841,1.08487
1842,1.11216
1843,1.19186
1844,1.38641
1845,1.47312
1846,1.62667
1847,1.64374
1848,1.52018
1849,1.5556
1850,1.58231
1851,1.59862
1852,1.49319
1853,1.32812
1854,1.3348
1855,1.48124
1856,1.32171
1857,1.49007
1858,1.49042
1859,1.59297
1860,1.58192
1861,1.55097
1862,1.65207
1863,1.66751
1864,1.49758
1865,1.44749
1866,1.32425
1867,1.06336
1868,1.14988
1869,1.39538
1870,1.55258
1871,1.66875
1872,1.88038
1873,2.12068
1874,2.08748
1875,2.01914
1876,2.09799
